origin_lga,dest_lga,origin_suburb,origin_tourism_region,origin_centroid_lat,origin_centroid_lon,dest_suburb,dest_tourism_region,dest_centroid_lat,dest_centroid_lon,n_trips,n_devices,avg_distance_km,pct_weekday,pct_weekday_am_peak,pct_weekday_pm_peak,pct_weekend,pct_weekend_am_peak,pct_weekend_pm_peak
Hepburn,Kingston (Vic.),Creswick,Spa Country,-37.347546002481,144.06228219784037,Clayton South,Melbourne,-37.9903389839083,145.0955422316942,16740,4071,115.66878307480647,63.37514934289128,13.50657108721625,2.0967741935483875,36.62485065710872,6.642771804062127,1.2724014336917562
Boroondara,Glenelg,Hawthorn East,Melbourne,-37.82287315293132,145.05963609635518,Portland (Vic.),Great Ocean Road,-38.1809219998933,141.5541321643919,16736,4288,309.7042376875942,71.3730879541109,14.429971319311663,2.9935468451242833,28.626912045889103,6.441204588910134,1.1173518164435947
Hepburn,Whitehorse,Hepburn Springs,Spa Country,-37.347546002481,144.06228219784037,Mont Albert North,Melbourne,-37.82779628566941,145.15180793313468,16731,5042,109.85335577422347,64.1264718187795,14.422329806945191,2.151694459386767,35.873528181220486,6.664275895045126,0.9025162871316719
Mornington Peninsula,Warrnambool,Baxter,Peninsula,-38.29235403626136,145.02040683307882,Warrnambool,Great Ocean Road,-38.372664592107945,142.48930319101447,16715,3030,220.9466529326141,69.30302123840862,15.459168411606342,3.326353574633563,30.69697876159139,6.389470535447203,1.100807657792402
Hume,Horsham,Campbellfield,Melbourne,-37.61916005016096,144.88102921785145,Horsham,Western Grampians,-36.72607356179029,142.19453625314452,16714,4159,257.9007625179813,74.20725140600693,16.35156156515496,3.4821108053129115,25.79274859399306,5.27701328227833,1.4837860476247458
Golden Plains,Greater Dandenong,Napoleons,Geelong and the Bellarine,-37.88176728103576,143.97487535936617,Noble Park,Melbourne,-37.98494274359324,145.18828325174346,16678,4530,107.03457854883254,72.68257584842307,18.287564456169804,2.8660510852620216,27.31742415157693,6.2537474517328215,0.9353639525122917
Benalla,Stonnington,Benalla,High Country,-36.55001680847989,145.99286983902664,Armadale (Vic.),Melbourne,-37.854614836621806,145.0219008455041,16672,6436,168.63619540912683,70.72336852207293,14.521353166986565,2.363243761996161,29.27663147792706,6.040067178502879,0.7617562380038387
Northern Grampians,Central Goldfields,Moyreisk,Central Highlands,-36.976577531598714,142.82770943720857,Bealiba,Bendigo Loddon,-37.033860221772294,143.7415314189357,16666,3870,81.39496072246834,71.63086523460939,11.832473298931957,3.1261250450018,28.369134765390612,4.770190807632305,0.9600384015360613
Manningham,Warrnambool,Doncaster East,Melbourne,-37.774684104320194,145.14744352147358,Warrnambool,Great Ocean Road,-38.372664592107945,142.48930319101447,16664,3426,241.98327166155718,72.05952952472396,16.634661545847333,3.28852616418627,27.940470475276047,5.604896783485358,1.2602016322611618
Banyule,Colac Otway,Greensborough,Melbourne,-37.731159685348366,145.08095050285937,Apollo Bay (Vic.),Great Ocean Road,-38.438595295656384,143.62213312593246,16653,4322,149.96181735714288,69.46496126823996,15.949078244160212,2.810304449648712,30.535038731760046,6.329189935747313,1.2310094277307393
Golden Plains,Ararat,Mannibadar,Geelong and the Bellarine,-37.88176728103576,143.97487535936617,Mininera,Central Highlands,-37.3421549464959,142.9142393540242,16650,5456,111.03293361643266,74.48048048048048,12.612612612612612,1.87987987987988,25.51951951951952,3.87987987987988,0.5165165165165164
Glenelg,Boroondara,Heywood,Great Ocean Road,-38.1809219998933,141.5541321643919,Hawthorn East,Melbourne,-37.82287315293132,145.05963609635518,16640,4358,309.70423768759474,71.78485576923077,14.39903846153846,3.112980769230769,28.21514423076923,6.069711538461538,0.799278846153846
Gannawarra,Buloke,Lalbert,Mallee,-35.74140499234074,143.98668116834165,Kalpienung,Wimmera,-36.107713736719475,143.06516459947323,16630,5490,92.43501996263107,73.93866506313891,11.822008418520745,0.7636800962116657,26.061334936861098,3.313289236319904,0.354780517137703
Warrnambool,Mornington Peninsula,Warrnambool,Great Ocean Road,-38.372664592107945,142.48930319101447,Mount Eliza,Peninsula,-38.29235403626136,145.02040683307882,16617,3001,220.9466529326144,70.090870794969,16.308599626888125,3.0510922549196606,29.909129205030993,6.084130709514353,1.239694288981164
Maribyrnong,Warrnambool,West Footscray,Melbourne,-37.7939409789262,144.8815601628791,Warrnambool,Great Ocean Road,-38.372664592107945,142.48930319101447,16607,4422,219.0358399642717,70.23544288553019,15.656048654181973,2.8241103149274402,29.764557114469802,5.8770398024929245,1.1862467634130185
Whitehorse,Moira,Vermont South,Melbourne,-37.82779628566941,145.15180793313468,Cobram,Central Murray,-36.0172158101163,145.67529156599454,16606,4411,206.63424782254026,72.02216066481995,15.933999759123207,3.0470914127423825,27.977839335180054,6.052029386968565,0.8972660484162351
Mornington Peninsula,Colac Otway,Mount Martha,Peninsula,-38.29235403626136,145.02040683307882,Apollo Bay (Vic.),Great Ocean Road,-38.438595295656384,143.62213312593246,16596,3715,122.98608755373058,68.25138587611472,14.021450952036634,2.928416485900217,31.74861412388527,5.98939503494818,1.1147264401060497
Greater Geelong,Central Goldfields,St Albans Park,Geelong and the Bellarine,-38.151801049319516,144.39223976363152,Daisy Hill (Vic.),Bendigo Loddon,-37.033860221772294,143.7415314189357,16589,2521,136.89218617228678,69.70884320935559,13.382361806016036,3.5264331786123337,30.2911567906444,5.557899813129183,1.3502923624088252
Wangaratta,Greater Dandenong,Wangaratta (Vic.),High Country,-36.376466908422685,146.3351540678262,Dandenong,Melbourne,-37.98494274359324,145.18828325174346,16533,6191,205.69482380566865,75.04385169055827,15.1938547148128,4.119034657956814,24.956148309441723,4.760176616464042,0.9254218835057159
Kingston (Vic.),Moira,Clayton South,Melbourne,-37.9903389839083,145.0955422316942,Koonoomoo,Central Murray,-36.0172158101163,145.67529156599454,16528,3859,225.35874965966659,67.47942884801549,14.43005808325266,2.8194578896418196,32.52057115198451,7.193852855759923,0.9317521781219749
Warrnambool,Manningham,Warrnambool,Great Ocean Road,-38.372664592107945,142.48930319101447,Doncaster,Melbourne,-37.774684104320194,145.14744352147358,16525,3507,241.9832716615573,71.18910741301059,15.776096822995461,3.485627836611195,28.81089258698941,6.257186081694402,1.2405446293494704
Greater Bendigo,East Gippsland,Junortoun,Bendigo Loddon,-36.76159987473658,144.2964199597455,Nelse,Lakes,-37.804803484094386,147.83505312804294,16507,2856,333.8420510705036,66.60810565214757,12.976313079299691,2.9563215605500694,33.39189434785242,7.069727994184285,1.5387411401223723
Kingston (Vic.),Hepburn,Aspendale,Melbourne,-37.9903389839083,145.0955422316942,Creswick,Spa Country,-37.347546002481,144.06228219784037,16503,4092,115.66878307480646,68.0664121674847,15.015451736047991,2.3389686723626006,31.933587832515297,6.210991940859238,0.9574016845422044
Campaspe,Mount Alexander,Echuca,Central Murray,-36.23436338726099,144.80628852374232,Sutton Grange,Bendigo Loddon,-37.0586987197156,144.23384889363635,16503,5750,104.92837680537511,66.75149972732231,11.646367327152639,2.5025752893413316,33.248500272677695,5.52020844694904,0.7816760588983821
Port Phillip,Murrindindi,Middle Park (Vic.),Melbourne,-37.86126130816699,144.9806954443348,Eildon,High Country,-37.317331170312265,145.55869351856012,16491,5442,79.0678083020486,69.00127342186647,14.977866715177976,2.662058092292766,30.998726578133528,6.603601964708022,0.9217148747801831
Banyule,Wangaratta,Watsonia,Melbourne,-37.731159685348366,145.08095050285937,Waldara,High Country,-36.376466908422685,146.3351540678262,16462,5232,187.28793129824882,71.48584619122829,16.419633094399224,2.5938525088081645,28.51415380877172,6.17786417203256,0.9111894059045074
Surf Coast,Moyne,Anglesea,Great Ocean Road,-38.348388766704545,144.21031303599864,Port Fairy,Great Ocean Road,-38.2728423335547,142.44124112405157,16459,5286,154.57823301887353,69.71261923567653,13.19642748648156,3.0074731150130627,30.28738076432347,5.127893553678838,0.9417340057111611
Whitehorse,Hepburn,Blackburn,Melbourne,-37.82779628566941,145.15180793313468,Hepburn Springs,Spa Country,-37.347546002481,144.06228219784037,16442,4924,109.8533557742233,68.97579369906337,14.548108502615253,2.9558447877387177,31.024206300936623,5.315655029801728,1.3319547500304099
Horsham,Hume,Horsham,Western Grampians,-36.72607356179029,142.19453625314452,Gladstone Park,Melbourne,-37.61916005016096,144.88102921785145,16440,4176,257.90076251798143,73.22384428223845,14.787104622871047,3.722627737226277,26.776155717761558,5.176399026763991,1.5145985401459854
Golden Plains,Yarra Ranges,Lethbridge,Geelong and the Bellarine,-37.88176728103576,143.97487535936617,Chum Creek,Yarra Valley and the Dandenong Ranges,-37.80113272581049,145.37357368098057,16419,3905,123.14802051573076,68.46336561300932,16.553992325963822,3.2949631524453378,31.53663438699068,7.600950118764846,1.2059199707655766
Brimbank,Benalla,Brooklyn (Vic.),Melbourne,-37.75105319149853,144.79832932276742,Baddaginnie,High Country,-36.55001680847989,145.99286983902664,16395,6676,170.41870623019767,76.69411405916438,14.827691369319915,4.397682220189083,23.305885940835623,4.354986276303751,1.3113754193351632
Northern Grampians,Brimbank,Stawell,Central Highlands,-36.976577531598714,142.82770943720857,Sydenham (Vic.),Melbourne,-37.75105319149853,144.79832932276742,16395,5135,194.28091599783778,70.8142726440988,13.620006099420557,3.9585239402256787,29.185727355901193,5.940835620616042,1.0064043915827996
Yarra Ranges,Golden Plains,Seville,Yarra Valley and the Dandenong Ranges,-37.80113272581049,145.37357368098057,Inverleigh,Geelong and the Bellarine,-37.88176728103576,143.97487535936617,16389,3715,123.14802051573055,69.36359753493197,17.22496796631887,3.0569284276038804,30.636402465068034,6.6447007138934655,1.0250777960827384
Kingston (Vic.),Colac Otway,Cheltenham (Vic.),Melbourne,-37.9903389839083,145.0955422316942,Grey River,Great Ocean Road,-38.438595295656384,143.62213312593246,16378,4100,138.03672690397894,66.8946147270729,15.563560874343633,2.735376724874832,33.105385272927094,6.508731224813774,1.3554768592013677
Alpine,Stonnington,Bright (Vic.),High Country,-36.68935497217605,146.9374192928282,South Yarra,Melbourne,-37.854614836621806,145.0219008455041,16374,5274,213.33950102430396,67.34457066080371,13.839013069500428,2.6505435446439476,32.65542933919628,6.1866373518993525,1.1786979357518017
Hobsons Bay,Strathbogie,Seabrook,Melbourne,-37.85356511810348,144.8386623163088,Tabilk,Goulburn,-36.783789547174315,145.39165623925777,16360,6287,128.61233525053362,71.47921760391198,13.869193154034228,3.3129584352078236,28.520782396088016,5.916870415647922,1.0819070904645476
Banyule,Wodonga,Yallambie,Melbourne,-37.731159685348366,145.08095050285937,West Wodonga,Murray East,-36.13081072902897,146.88050092664582,16354,3940,239.2614463015674,74.07973584444173,16.252904488198606,3.9990216460804695,25.920264155558275,5.283111165464106,1.082304023480494
Strathbogie,Knox,Avenel,Goulburn,-36.783789547174315,145.39165623925777,Bayswater (Vic.),Melbourne,-37.88130381273568,145.2535422439721,16342,5980,122.64738121395929,65.45710439358707,14.233263982376698,2.251866356627096,34.54289560641292,7.049320768571778,0.8199730755109534
Wodonga,Banyule,Wodonga,Murray East,-36.13081072902897,146.88050092664582,Greensborough,Melbourne,-37.731159685348366,145.08095050285937,16324,3948,239.26144630156725,73.00906640529283,14.40210732663563,3.1793678020093115,26.99093359470718,5.880911541288899,1.151678510169076
Alpine,Kingston (Vic.),Dinner Plain,High Country,-36.68935497217605,146.9374192928282,Mentone,Melbourne,-37.9903389839083,145.0955422316942,16320,2916,217.8021652217663,62.87377450980392,12.279411764705882,3.278186274509804,37.12622549019608,7.224264705882352,1.3725490196078431
Golden Plains,Banyule,Bannockburn (Vic.),Geelong and the Bellarine,-37.88176728103576,143.97487535936617,Yallambie,Melbourne,-37.731159685348366,145.08095050285937,16316,3819,98.60449952433753,68.49718068153959,16.28462858543761,2.684481490561412,31.502819318460407,6.815395930375091,0.8703113508212796
East Gippsland,Greater Bendigo,Bairnsdale,Lakes,-37.804803484094386,147.83505312804294,Kennington,Bendigo Loddon,-36.76159987473658,144.2964199597455,16267,2418,333.84205107050406,68.74039466404376,13.54890268642036,3.442552406712977,31.25960533595623,6.399459027478945,1.4384951128050656
Yarra,Horsham,Carlton North,Melbourne,-37.79922896810677,144.9942746667229,Horsham,Western Grampians,-36.72607356179029,142.19453625314452,16245,5265,274.98848146266545,72.29916897506925,15.161588180978763,2.936288088642659,27.70083102493075,5.607879347491536,1.0957217605417051
Golden Plains,Moyne,Stonehaven,Geelong and the Bellarine,-37.88176728103576,143.97487535936617,Mortlake (Vic.),Great Ocean Road,-38.2728423335547,142.44124112405157,16227,6413,141.10507274951112,66.30923769026931,13.163246441116657,1.731681764959635,33.6907623097307,5.891415541997905,0.603931718740371
Yarra,Alpine,Fitzroy (Vic.),Melbourne,-37.79922896810677,144.9942746667229,Myrtleford,High Country,-36.68935497217605,146.9374192928282,16219,4341,211.68898992724743,68.01899007337073,13.915777791479128,3.138294592761576,31.981009926629262,6.282754793760405,1.2454528639250262
Campaspe,Maribyrnong,Echuca,Central Murray,-36.23436338726099,144.80628852374232,Maribyrnong,Melbourne,-37.7939409789262,144.8815601628791,16197,4800,173.54582597842276,68.71642896832746,15.404087176637649,2.5498549114033464,31.28357103167253,6.766685188615177,1.0680990306846947
Brimbank,Northern Grampians,Keilor Park,Melbourne,-37.75105319149853,144.79832932276742,St Arnaud,Central Highlands,-36.976577531598714,142.82770943720857,16171,5052,194.2809159978376,73.92863768474429,14.631129800259723,3.296023746212355,26.0713623152557,5.305794323171109,1.0883680662915094
Maribyrnong,Campaspe,Maidstone,Melbourne,-37.7939409789262,144.8815601628791,Echuca,Central Murray,-36.23436338726099,144.80628852374232,16152,4797,173.54582597842233,69.91703813769192,15.527488855869242,2.8974739970282317,30.08296186230807,6.71124318969787,1.0215453194650816
Yarra Ranges,Alpine,Tecoma,Yarra Valley and the Dandenong Ranges,-37.80113272581049,145.37357368098057,Porepunkah,High Country,-36.68935497217605,146.9374192928282,16143,3537,185.5877830530335,67.0445394288546,14.891903611472465,2.9982035557207456,32.95546057114539,6.436226228086476,1.207953911912284
Wangaratta,Banyule,North Wangaratta,High Country,-36.376466908422685,146.3351540678262,Ivanhoe East,Melbourne,-37.731159685348366,145.08095050285937,16131,5171,187.28793129824848,69.00998078234454,14.89678259252371,2.182133779678879,30.990019217655444,6.397619490422168,0.7377099993800756
Alpine,Whitehorse,Porepunkah,High Country,-36.68935497217605,146.9374192928282,Box Hill (Vic.),Melbourne,-37.82779628566941,145.15180793313468,16120,3395,202.47199181553367,67.00992555831266,12.580645161290322,3.4615384615384617,32.99007444168735,5.899503722084367,1.4392059553349876
Port Phillip,Golden Plains,St Kilda East,Melbourne,-37.86126130816699,144.9806954443348,Maude (Vic.),Geelong and the Bellarine,-37.88176728103576,143.97487535936617,16117,5123,88.31597093220036,69.88893714711175,15.734938263944903,2.506669975801948,30.111062852888253,7.00502574920891,0.9058757833343675
Yarra Ranges,Warrnambool,Lysterfield,Yarra Valley and the Dandenong Ranges,-37.80113272581049,145.37357368098057,Warrnambool,Great Ocean Road,-38.372664592107945,142.48930319101447,16116,3070,260.2923427058678,68.02556465624224,15.38222884090345,2.7922561429635144,31.974435343757758,6.856540084388185,1.160337552742616
Cardinia,Campaspe,Pakenham,Yarra Valley and the Dandenong Ranges,-38.06690098622835,145.47087937153333,Rochester (Vic.),Central Murray,-36.23436338726099,144.80628852374232,16111,3642,212.10918644743248,68.6115076655701,15.064241822357397,3.072434982310223,31.38849233442989,6.324871206008317,1.6200111724908448
Colac Otway,Moonee Valley,Colac,Great Ocean Road,-38.438595295656384,143.62213312593246,Aberfeldie,Melbourne,-37.750258760350675,144.89778570792996,16107,4984,135.34925029452572,64.89104116222761,12.845346743651827,3.191159123362513,35.1089588377724,7.108710498541007,1.2789470416589062
Southern Grampians,Melton,Hamilton (Vic.),Western Grampians,-37.70564652563522,142.0306432175985,Fraser Rise,Melbourne,-37.72452997948302,144.6727150449748,16094,3531,232.40404950176242,71.1569529017025,14.322107617745743,2.634522182179694,28.843047098297504,6.027090841307319,0.9817323226046973
Melton,Southern Grampians,Ravenhall,Melbourne,-37.72452997948302,144.6727150449748,Coleraine,Western Grampians,-37.70564652563522,142.0306432175985,16090,3507,232.40404950176222,72.69732753262896,15.158483530142947,2.8837787445618397,27.302672467371035,5.344934742075823,1.2492231199502797
Murrindindi,Hobsons Bay,Kinglake West,High Country,-37.317331170312265,145.55869351856012,Spotswood,Melbourne,-37.85356511810348,144.8386623163088,16058,3796,87.06681296240923,63.57578776933616,14.74031635321958,2.4349234026653384,36.42421223066384,7.173994270768465,1.2205754141238012
